id,foundation_score,exploration_score,application_score,mastery_score,specification,score,users_ID,skills_ID
5360,-1.00,0.00,0.00,-1.00,NULL,0,637,4223
5361,-1.00,0.00,-1.00,-1.00,NULL,0,637,4240
5362,-1.00,100.00,-1.00,-1.00,Exploration,79,653,4064
5363,-1.00,-1.00,100.00,-1.00,Application,89,653,4066
5364,-1.00,100.00,-1.00,-1.00,Exploration,79,653,4091
5365,-1.00,100.00,-1.00,-1.00,Exploration,79,653,4135
5366,-1.00,100.00,-1.00,-1.00,Exploration,79,653,4148
5367,-1.00,100.00,-1.00,-1.00,Exploration,79,653,4158
5368,-1.00,-1.00,100.00,-1.00,Application,89,653,4172
5369,-1.00,100.00,50.00,-1.00,Exploration,79,653,4209
5370,-1.00,50.00,100.00,-1.00,Application,83,653,4212
5371,-1.00,100.00,-1.00,-1.00,Exploration,79,653,4240
5372,-1.00,0.00,0.00,-1.00,NULL,0,653,4067
5373,-1.00,25.00,-1.00,-1.00,NULL,25,653,4068
5374,0.00,0.00,0.00,-1.00,NULL,0,653,4069
5375,-1.00,50.00,-1.00,-1.00,NULL,49,653,4070
5376,-1.00,0.00,-1.00,-1.00,NULL,0,653,4073
5377,-1.00,0.00,-1.00,-1.00,NULL,0,653,4081
5378,-1.00,0.00,-1.00,-1.00,NULL,0,653,4090
5379,-1.00,0.00,-1.00,-1.00,NULL,0,653,4142
5380,-1.00,0.00,-1.00,-1.00,NULL,0,653,4147
5381,-1.00,0.00,-1.00,-1.00,NULL,0,653,4150
5382,-1.00,0.00,-1.00,-1.00,NULL,0,653,4164
5383,-1.00,0.00,0.00,-1.00,NULL,0,653,4167
5384,-1.00,0.00,-1.00,-1.00,NULL,0,653,4168
5385,-1.00,0.00,-1.00,-1.00,NULL,0,653,4171
5386,-1.00,0.00,-1.00,-1.00,NULL,0,653,4173
5387,-1.00,-1.00,0.00,-1.00,NULL,0,653,4176
5388,-1.00,0.00,-1.00,-1.00,NULL,0,653,4180
5389,-1.00,0.00,-1.00,-1.00,NULL,0,653,4183
5390,-1.00,0.00,-1.00,-1.00,NULL,0,653,4184
5391,-1.00,0.00,-1.00,-1.00,NULL,0,653,4190
5392,-1.00,-1.00,0.00,-1.00,NULL,0,653,4196
5393,-1.00,-1.00,0.00,-1.00,NULL,0,653,4198
5394,-1.00,50.00,-1.00,-1.00,NULL,49,653,4208
5395,-1.00,0.00,0.00,-1.00,NULL,0,653,4213
5396,-1.00,0.00,-1.00,-1.00,NULL,0,653,4216
5397,-1.00,0.00,0.00,-1.00,NULL,0,653,4219
5398,-1.00,0.00,0.00,-1.00,NULL,0,653,4220
5399,-1.00,0.00,0.00,-1.00,NULL,0,653,4223
5400,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4070
5401,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4090
5402,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4091
5403,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4142
5404,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4147
5405,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4148
5406,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4150
5407,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4158
5408,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4164
5409,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4171
5410,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4190
5411,-1.00,100.00,-1.00,-1.00,Exploration,79,660,4216
5412,-1.00,0.00,-1.00,-1.00,NULL,0,660,4064
5413,-1.00,-1.00,0.00,-1.00,NULL,0,660,4066
5414,-1.00,0.00,0.00,-1.00,NULL,0,660,4067
5415,-1.00,50.00,-1.00,-1.00,NULL,49,660,4068
5416,0.00,0.00,0.00,-1.00,NULL,0,660,4069
5417,-1.00,0.00,-1.00,-1.00,NULL,0,660,4073
5418,-1.00,0.00,-1.00,-1.00,NULL,0,660,4081
5419,-1.00,0.00,-1.00,-1.00,NULL,0,660,4135
5420,-1.00,0.00,0.00,-1.00,NULL,0,660,4167
5421,-1.00,0.00,-1.00,-1.00,NULL,0,660,4168
5422,-1.00,-1.00,0.00,-1.00,NULL,0,660,4172
5423,-1.00,0.00,-1.00,-1.00,NULL,0,660,4173
5424,-1.00,-1.00,0.00,-1.00,NULL,0,660,4176
5425,-1.00,0.00,-1.00,-1.00,NULL,0,660,4180
5426,-1.00,0.00,-1.00,-1.00,NULL,0,660,4183
5427,-1.00,0.00,-1.00,-1.00,NULL,0,660,4184
5428,-1.00,-1.00,0.00,-1.00,NULL,0,660,4196
5429,-1.00,-1.00,0.00,-1.00,NULL,0,660,4198
5430,-1.00,50.00,-1.00,-1.00,NULL,49,660,4208
5431,-1.00,50.00,50.00,-1.00,NULL,49,660,4209
5432,-1.00,0.00,100.00,-1.00,Application,80,660,4212
5433,-1.00,100.00,0.00,-1.00,Exploration,65,660,4213
5434,-1.00,0.00,0.00,-1.00,NULL,0,660,4219
5435,-1.00,100.00,0.00,-1.00,Exploration,65,660,4220
5436,-1.00,33.33,0.00,-1.00,NULL,17,660,4223
5437,-1.00,0.00,-1.00,-1.00,NULL,0,660,4240
5438,-1.00,100.00,-1.00,-1.00,Exploration,79,631,4064
5439,-1.00,100.00,-1.00,-1.00,Exploration,79,631,4081
5440,-1.00,100.00,-1.00,-1.00,Exploration,79,631,4091
5441,-1.00,100.00,-1.00,-1.00,Exploration,79,631,4142
5442,-1.00,100.00,-1.00,-1.00,Exploration,79,631,4148
5443,-1.00,100.00,-1.00,-1.00,Exploration,79,631,4150
5444,-1.00,100.00,-1.00,-1.00,Exploration,79,631,4158
5445,-1.00,100.00,0.00,-1.00,Exploration,79,631,4212
5446,-1.00,100.00,50.00,-1.00,Exploration,79,631,4219
5447,-1.00,66.67,66.67,-1.00,Exploration,79,631,4223
5448,-1.00,-1.00,0.00,-1.00,NULL,0,631,4066
5449,-1.00,0.00,0.00,-1.00,NULL,0,631,4067
5450,-1.00,0.00,-1.00,-1.00,NULL,0,631,4068
5451,0.00,25.00,50.00,-1.00,NULL,29,631,4069
5452,-1.00,50.00,-1.00,-1.00,NULL,49,631,4070
5453,-1.00,0.00,-1.00,-1.00,NULL,0,631,4073
5454,-1.00,0.00,-1.00,-1.00,NULL,0,631,4090
5455,-1.00,0.00,-1.00,-1.00,NULL,0,631,4135
5456,-1.00,0.00,-1.00,-1.00,NULL,0,631,4147
5457,-1.00,0.00,-1.00,-1.00,NULL,0,631,4164
5458,-1.00,0.00,0.00,-1.00,NULL,0,631,4167
5459,-1.00,0.00,-1.00,-1.00,NULL,0,631,4168
5460,-1.00,0.00,-1.00,-1.00,NULL,0,631,4171
5461,-1.00,-1.00,0.00,-1.00,NULL,0,631,4172
5462,-1.00,0.00,-1.00,-1.00,NULL,0,631,4173
5463,-1.00,-1.00,0.00,-1.00,NULL,0,631,4176
5464,-1.00,0.00,-1.00,-1.00,NULL,0,631,4180
5465,-1.00,0.00,-1.00,-1.00,NULL,0,631,4183
5466,-1.00,0.00,-1.00,-1.00,NULL,0,631,4184
5467,-1.00,0.00,-1.00,-1.00,NULL,0,631,4190
5468,-1.00,-1.00,0.00,-1.00,NULL,0,631,4196
5469,-1.00,-1.00,0.00,-1.00,NULL,0,631,4198
5470,-1.00,0.00,-1.00,-1.00,NULL,0,631,4208
5471,-1.00,0.00,0.00,-1.00,NULL,0,631,4209
5472,-1.00,0.00,0.00,-1.00,NULL,0,631,4213
5473,-1.00,0.00,-1.00,-1.00,NULL,0,631,4216
5474,-1.00,0.00,100.00,-1.00,Application,80,631,4220
5475,-1.00,0.00,-1.00,-1.00,NULL,0,631,4240
5476,-1.00,100.00,-1.00,-1.00,Exploration,79,656,4064
5477,-1.00,100.00,-1.00,-1.00,Exploration,79,656,4070
5478,-1.00,100.00,-1.00,-1.00,Exploration,79,656,4090
5479,-1.00,100.00,-1.00,-1.00,Exploration,79,656,4091
5480,-1.00,100.00,-1.00,-1.00,Exploration,79,656,4135
5481,-1.00,100.00,-1.00,-1.00,Exploration,79,656,4142
5482,-1.00,100.00,-1.00,-1.00,Exploration,79,656,4150
5483,-1.00,100.00,-1.00,-1.00,Exploration,79,656,4216
5484,-1.00,100.00,50.00,-1.00,Exploration,79,656,4219
5485,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4091
5486,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4142
5487,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4147
5488,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4148
5489,-1.00,-1.00,0.00,-1.00,NULL,0,656,4066
5490,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4150
5491,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4158
5492,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4168
5493,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4173
5494,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4180
5495,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4183
5496,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4184
5497,-1.00,100.00,-1.00,-1.00,Exploration,79,643,4190
5498,-1.00,50.00,100.00,-1.00,Application,83,643,4212
5499,-1.00,0.00,100.00,-1.00,Application,80,656,4067
5500,-1.00,25.00,-1.00,-1.00,NULL,25,656,4068
5501,100.00,25.00,50.00,-1.00,Foundation,50,656,4069
5502,-1.00,0.00,-1.00,-1.00,NULL,0,656,4073
5503,-1.00,0.00,-1.00,-1.00,NULL,0,656,4081
5504,-1.00,0.00,-1.00,-1.00,NULL,0,656,4147
5505,-1.00,0.00,-1.00,-1.00,NULL,0,656,4148
5506,-1.00,0.00,-1.00,-1.00,NULL,0,643,4064
5507,-1.00,0.00,-1.00,-1.00,NULL,0,656,4158
5508,-1.00,0.00,-1.00,-1.00,NULL,0,656,4164
5509,-1.00,0.00,0.00,-1.00,NULL,0,656,4167
5510,-1.00,0.00,-1.00,-1.00,NULL,0,656,4168
5511,-1.00,0.00,-1.00,-1.00,NULL,0,656,4171
5512,-1.00,-1.00,0.00,-1.00,NULL,0,656,4172
5513,-1.00,0.00,-1.00,-1.00,NULL,0,656,4173
5514,-1.00,-1.00,0.00,-1.00,NULL,0,656,4176
5515,-1.00,0.00,-1.00,-1.00,NULL,0,656,4180
5516,-1.00,0.00,-1.00,-1.00,NULL,0,656,4183
5517,-1.00,0.00,-1.00,-1.00,NULL,0,656,4184
5518,-1.00,0.00,-1.00,-1.00,NULL,0,656,4190
5519,-1.00,-1.00,0.00,-1.00,NULL,0,656,4196
5520,-1.00,-1.00,0.00,-1.00,NULL,0,656,4198
5521,-1.00,50.00,-1.00,-1.00,NULL,49,656,4208
5522,-1.00,50.00,50.00,-1.00,NULL,49,656,4209
5523,-1.00,0.00,100.00,-1.00,Application,80,656,4212
5524,-1.00,100.00,0.00,-1.00,Exploration,65,656,4213
5525,-1.00,0.00,0.00,-1.00,NULL,0,656,4220
5526,-1.00,0.00,33.33,-1.00,NULL,17,656,4223
5527,-1.00,0.00,-1.00,-1.00,NULL,0,656,4240
5528,-1.00,-1.00,0.00,-1.00,NULL,0,643,4066
5529,-1.00,0.00,0.00,-1.00,NULL,0,643,4067
5530,-1.00,25.00,-1.00,-1.00,NULL,25,643,4068
5531,0.00,50.00,0.00,-1.00,NULL,29,643,4069
5532,-1.00,50.00,-1.00,-1.00,NULL,49,643,4070
5533,-1.00,0.00,-1.00,-1.00,NULL,0,643,4073
5534,-1.00,0.00,-1.00,-1.00,NULL,0,643,4081
5535,-1.00,0.00,-1.00,-1.00,NULL,0,643,4090
5536,-1.00,0.00,-1.00,-1.00,NULL,0,643,4135
5537,-1.00,0.00,-1.00,-1.00,NULL,0,643,4164
5538,-1.00,0.00,0.00,-1.00,NULL,0,643,4167
5539,-1.00,0.00,-1.00,-1.00,NULL,0,643,4171
5540,-1.00,-1.00,0.00,-1.00,NULL,0,643,4172
5541,-1.00,-1.00,0.00,-1.00,NULL,0,643,4176
5542,-1.00,-1.00,0.00,-1.00,NULL,0,643,4196
5543,-1.00,-1.00,0.00,-1.00,NULL,0,643,4198
5544,-1.00,0.00,-1.00,-1.00,NULL,0,643,4208
5545,-1.00,0.00,50.00,-1.00,NULL,25,643,4209
5546,-1.00,0.00,0.00,-1.00,NULL,0,643,4213
5547,-1.00,0.00,-1.00,-1.00,NULL,0,643,4216
5548,-1.00,100.00,0.00,-1.00,Exploration,65,643,4219
5549,-1.00,0.00,0.00,-1.00,NULL,0,643,4220
5550,-1.00,33.33,0.00,-1.00,NULL,17,643,4223
5551,-1.00,0.00,-1.00,-1.00,NULL,0,643,4240
5552,0.00,75.00,50.00,-1.00,Exploration,79,650,4069
5553,-1.00,100.00,-1.00,-1.00,Exploration,79,650,4073
5554,-1.00,100.00,-1.00,-1.00,Exploration,79,650,4091
